date,parameter,units,value_min,value_mean,value_max,value_std
04/03/18,OZONE,PPB,0.0,16.604395604395606,44.0,13.101212090557048
04/03/18,PM2.5,UG/M3,-1.5,5.531746031746031,16.8,3.4041663488880403
04/04/18,OZONE,PPB,0.0,21.78125,45.0,15.106083211739566
04/04/18,PM2.5,UG/M3,-4.1,6.194086021505373,43.4,7.232996274440751
04/05/18,OZONE,PPB,32.0,40.05434782608695,46.0,2.910247640362757
04/05/18,PM2.5,UG/M3,-2.6,3.8782608695652177,10.8,1.8798805965428376
04/06/18,OZONE,PPB,3.0,30.782608695652176,49.0,11.397730723586868
04/06/18,PM2.5,UG/M3,0.3,6.194767441860466,14.0,2.4820352084549073
04/07/18,OZONE,PPB,1.0,36.322916666666664,47.0,12.71840340167426
04/07/18,PM2.5,UG/M3,-1.3,5.883928571428569,24.7,5.176401200070273
04/08/18,OZONE,PPB,15.0,36.5625,45.0,4.328151422587024
04/08/18,PM2.5,UG/M3,0.1,3.4732142857142865,9.0,1.861281292447505
04/09/18,OZONE,PPB,24.0,35.0531914893617,42.0,4.759522478253681
04/09/18,PM2.5,UG/M3,-2.1,4.610778443113772,11.0,2.086243812644524
04/10/18,OZONE,PPB,8.0,28.66304347826087,45.0,9.683198515603943
04/10/18,PM2.5,UG/M3,0.3,8.577976190476189,25.5,4.424488543739401
04/11/18,OZONE,PPB,1.0,30.260416666666668,50.0,12.747131600289052
04/11/18,PM2.5,UG/M3,2.0,6.511560693641618,13.9,2.0749010604216895
04/12/18,OZONE,PPB,2.0,23.612903225806452,50.0,14.401111263027522
04/12/18,PM2.5,UG/M3,-2.9,11.95928143712575,22.1,3.4096100135370886
04/13/18,OZONE,PPB,18.0,38.927083333333336,74.0,12.533109658791718
04/13/18,PM2.5,UG/M3,6.3,14.549397590361439,25.1,3.9233063821522514
04/14/18,OZONE,PPB,3.0,32.58510638297872,72.0,17.755453243469574
04/14/18,PM2.5,UG/M3,5.8,17.895238095238096,30.9,4.081428796489719
04/15/18,OZONE,PPB,34.0,42.40625,47.0,2.9328560716206495
04/15/18,PM2.5,UG/M3,-2.2,6.409523809523809,20.8,3.318812970380199
04/16/18,OZONE,PPB,11.0,37.43010752688172,53.0,8.670787850295612
04/16/18,PM2.5,UG/M3,-4.9,2.771710526315791,16.4,5.917505937886468
04/17/18,OZONE,PPB,17.0,26.021505376344088,31.0,2.96713335020615
04/17/18,PM2.5,UG/M3,-3.9,2.1233532934131736,12.8,2.2692535290820053
04/18/18,OZONE,PPB,19.0,30.652173913043477,38.0,4.997658314527167
04/18/18,PM2.5,UG/M3,-3.9,3.0265060240963857,8.3,1.9351663830964305
04/19/18,OZONE,PPB,8.0,23.40625,41.0,7.640030483543482
04/19/18,PM2.5,UG/M3,-2.2,4.756315789473684,15.3,3.0883013781680826
04/20/18,OZONE,PPB,27.0,36.903225806451616,43.0,3.4232723860207206
04/20/18,PM2.5,UG/M3,-4.5,3.243750000000001,14.8,2.128382740252616
